"product_id","sku","brand","source_vendor","name","image_url","http_status","content_type"
"1784","DS198975","KIBBLEWHITE","PU","Valve - Intake - 1.935"" - Standard - XL","http://asset.lemansnet.com/z/LzgvOS80Lzg5NERBOTlBLUQ5RjQtNDEzQy04Q0NCLURGREVGQ0M2QjVGRg==","200","application/x-zip"
"30297","06100798","DRAG SPECIALTIES","PU","Brake/Clutch Lever Assembly - Chrome","http://asset.lemansnet.com/z/LzkvNS9BLzk1QUJDRTEyLUQxRjQtNERCOC05QTIwLUI2MDdDN0I5QTVDNQ==","200","application/x-zip"
"13521","16210350","DRAG SPECIALTIES","PU","Sweeper Floorboards - Passenger - Black - FL","http://asset.lemansnet.com/z/LzMvNC8xLzM0MURCQUYyLTA2NzYtNDA1NS04MjExLTNDMzRFMEIzNzU4RA==","200","application/x-zip"
"6079","20012208","Custom Dynamics","PU","Fog Light - Chrome - Clear Lens - Universal","http://asset.lemansnet.com/z/LzMvOS9CLzM5QjRERDI5LTI2MUItNDc3RS04MEFDLTBBMjg2M0JFQjZBRA==","200","application/x-zip"
"25693","04030156","Alloy Art","PU","Fork Legs - 49 mm - Lower - Clear Anodized","http://asset.lemansnet.com/z/LzAvNC9BLzA0QTQyMTlGLUI2OEMtNDM4NS1BNEJELTY1QTI3MTUwOEEzRQ==","200","application/x-zip"
"34476","20402995","PAUL YAFFE BAGGER NATION","PU","Lightning Bolts - Red - Brass","http://asset.lemansnet.com/z/LzkvMS85LzkxOUE2NTgwLUMyQTctNDY3Ni04NDIyLTQ0RjBCOEQ1NDRDRg==","200","application/x-zip"
"4982","20403477","Custom Dynamics","PU","Micro Bullet Turn Signals - LED - Amber/Red- Chrome","http://asset.lemansnet.com/z/LzIvMy9FLzIzRTVCMEM3LTRBRDktNDBFNy05NkI5LURDMTIwN0UyRTQ2NQ==","200","application/x-zip"
"16891","06014447","LA Choppers","PU","Kage Fighter-T Handlebar - 8"" - Matte Black","http://asset.lemansnet.com/z/LzgvNS83Lzg1NzkyQkJGLTBDMTUtNDAwNC04QjBFLUYxN0ZEMzUxQzg4NSwvQS9GLzkvQUY5MDRCNzUtNURFNy00MjI2LUFCMDMtMTdBOEMzMjA1MTE3","200","application/x-zip"
"17227","06021036","LA Choppers","PU","Kage Fighter Handlebar Risers - Pullback - 10"" - Black","http://asset.lemansnet.com/z/LzcvRS8wLzdFMDVDMjgxLUJCQTktNDNDQS1CRjdDLTkyNkY5RTRFRTlCNCwvMS82LzgvMTY4MDlCMzEtRDUyRC00NDU5LTk5REMtNkNBNUI3MkI2QzI1","200","application/x-zip"
"8806","17240007","Goodridge","PU","Brake Hose - Ebony - -3 - 25'","http://asset.lemansnet.com/z/LzAvRC80LzBENDhGRUNDLUM5OUYtNDYyOC1BQjE3LURBQkM1NjlERkFGRA==","200","application/x-zip"
"21345","17010613","Arlen Ness","PU","4-Piston Caliper - Left - 11.8"" - Black","http://asset.lemansnet.com/z/L0MvQi9BL0NCQThENEQ3LUY5MTUtNEVFOC1BRENELTRBNDBFMzNEMkFBRiwvOC8wLzUvODA1QkMzNkMtNjQ1RS00Mzg3LThFMUItOEY5Qjg1QjM2MzE1LC80LzgvQi80OEJCN0Y2NC0zRjAxLTQyNTYtQTg3NS1EMjhCNkQ4MTQ2NDM=","200","application/x-zip"
"8814","11312E","Goodridge","PU","Brake Line - Ebony - 12""","http://asset.lemansnet.com/z/LzEvMi9FLzEyRUI1N0E3LTkzNEMtNEI5My05RUU2LUM3NzJDMTNCMTE4Mw==","200","application/x-zip"
"18819","08012142","Saddlemen","PU","Roadsofa™ Seat - without Backrest - Plain - FLRT/FLTRT '15-'25","http://asset.lemansnet.com/z/LzUvMi8xLzUyMUMwQzI5LTEzRkItNDE0My05QjA1LUNCMzc1NEMxNTg0Mw==","200","application/x-zip"
"25757","09280027","Andrews","PU","Aluminum Pushrods - Big Twin","http://asset.lemansnet.com/z/LzgvNS8zLzg1MzhDNjlELTU3QjktNDA2Ri04MDJGLTE1NjlGQjFBNjk2MA==","200","application/x-zip"
"26042","04080317","Arlen Ness","PU","7&7 Raked Triple Tree - Black - 7° Rake","http://asset.lemansnet.com/z/L0YvQy9EL0ZDRDcwRjgzLTFDQkItNEVBMy1BMTcyLUM3NkIzQkY2MThDMg==","200","application/x-zip"
"3595","DS173424","James Gasket","PU","Inner Primary Bearing Seal - '99-'17 Big Twin/L'84-'99 EVO","http://asset.lemansnet.com/z/LzIvNS9CLzI1QjM5NUIwLTFBQjktNEVCMC1BRUZGLUUwQzFGNjE1RkI4NQ==","200","application/x-zip"
"31198","35020625","GIVI","PU","Tanklock Ring - Harley-Davidson","http://asset.lemansnet.com/z/LzUvOC8xLzU4MTM4MTY1LUUxQkYtNEVBOC05Qjc2LURCMTAzNThBQTQ0MywvMy83L0UvMzdFODMxODQtRTYxNi00MEM5LTgzRTQtNjFBQjQxRkM3ODdB","200","application/x-zip"
"31848","06021461","KODLIN USA","PU","Fastback Risers - Includes Clamp & Gauge Bracket - 10"" - Black","http://asset.lemansnet.com/z/LzcvNi9BLzc2QTU0MzAxLUFDREItNEY0Mi1CNDNELTdDQzk1MDY2RjBDNA==","200","application/x-zip"
"31623","18002766","Khrome Werks","PU","2-into-1-into-2 Dominator-SR Exhaust System - Eclipse - Without End Caps - M8 Touring","http://asset.lemansnet.com/z/L0EvOS9BL0E5QTc0MzE2LTJCRkEtNERFMi1CMzkyLTQ5QkU5MTRFMzdERiwvNS84L0EvNThBQUJBMDMtMDM2RS00NTkyLTkwRUItQTdFN0FBNTRDRThDLC9GL0EvMy9GQTM4MDFBQy1BQzQ2LTQyRUYtQTQ0NS04M0FGRkZEMDNGNjMsLzMvNC9CLzM0QjVGQUE5LTc1OUMtNDhCNC04QTFDLTFGRDJBNkFEQjA2QywvRi81LzcvRjU3NTkyMUMtMEQzOS00MTU2LUI1NUQtNTUyQTI3NjQ2NTRG","200","application/x-zip"
"5036","20012604","Custom Dynamics","PU","LED Headlight - Chrome - FLTR","http://asset.lemansnet.com/z/LzgvQi81LzhCNUMzRjA1LThEMTctNENCMi04N0I2LTJFQUIwQTQ5QTFDQSwvNS9GLzgvNUY4NDE5ODEtMTYxRS00RTQ4LUEzODktRTRFN0VFOTMwN0Ix","200","application/x-zip"
"30302","06101688","DRAG SPECIALTIES","PU","Slotted Wide Blade Replacement Brake Lever - Chrome","http://asset.lemansnet.com/z/LzYvRS81LzZFNTAzRUM2LUJDNTYtNDU1QS1BNzZELUI5M0NDQjEzNkU3QQ==","200","application/x-zip"
"4357","06401445","Arlen Ness","PU","Mirror - Mini Stocker - Side View - Oval - Titanium - Right","http://asset.lemansnet.com/z/LzEvNi81LzE2NTQyOTIzLTkzODgtNEU3Qy05MDA5LUQyMkYzRjEzN0JBQiwvQy83L0MvQzdDRUY4OUItMjFDRi00QjE3LTlENkItMzVFNEZCRTEzRjhC","200","application/x-zip"
"18654","08010745","MUSTANG","PU","Seat - Wide Tripper™ Solo - without Backrest - Diamond - Brown - FL '08-'25","http://asset.lemansnet.com/z/L0YvRC84L0ZEOEI5MDgzLUVDRkUtNEMzOS1BNjEyLTY3OTM2QkY1NDI3NywvMS9ELzEvMUQxODhERjItQzE4Ri00QTNGLTlDRTMtRTg1M0M3NDE0QTUw","200","application/x-zip"
"32074","06510743","LA Choppers","PU","Stainless Braided Handlebar Idle Cable - 12""-14"" - Touring","http://asset.lemansnet.com/z/LzkvNy80Lzk3NEE5QUQwLUUzNjktNDA3MC1BMDEwLTk4NEIzRkM1NTUyMw==","200","application/x-zip"
"7034","06620537","MAGNUM SHIELDING","PU","XR Handlebar Installation Kit - 12""-14"" Ape Hangers - '17-'20 FLH - Stainless Steel/Chrome","http://asset.lemansnet.com/z/L0UvOS82L0U5NjgxNzdDLUY3RUMtNEVGNC05ODNFLUUzMTg5MDkzNDZCQywvMC85LzYvMDk2QzlBMjQtNzM2QS00ODg4LUFDQjQtNTAyMkMwMkJCOEU3","200","application/x-zip"
"34991","DS243009","PERFORMANCE MACHINE (PM)","PU","Master Cylinder Rebuild Kit - 11/16""","http://asset.lemansnet.com/z/L0YvMS9EL0YxRDhFN0Y0LTIzMjUtNDFCRC1CNUU3LTVFNTdDQzJFRkRDMw==","200","application/x-zip"
"33850","23500200","MEMPHIS SHADES","PU","Boost Fats Side Wings - Nylon Clamp","http://asset.lemansnet.com/z/LzcvRC81LzdENUNBNDFGLURBRTItNDY1NC1CRjZBLTBBMkU3Qjc2OTYwQywvNS85L0QvNTlEMjA0RTMtREMwQi00REI2LTk5RTUtMUVDNTQ4OTg2MDBG","200","application/x-zip"
"17407","06101287","LA Choppers","PU","Complete Black Vinyl Braided Handlebar Cable/Brake Line Kit - 12""-14"" Handlebars - '07-'10 Softail","http://asset.lemansnet.com/z/L0MvMy8zL0MzMzI0QThGLTU0OTMtNEY1Mi05OUQ1LUExNUVCNzM2MTBCQg==","200","application/x-zip"
"12626","10103119","Vance & Hines","PU","VO2 Insight Air Intake Kit - Black Wrinkle","http://asset.lemansnet.com/z/LzkvMy83LzkzNzg1QjkyLTFCQkQtNDc0OC05RDIxLThFNTQ1Q0I4QTkwRSwvMC82L0QvMDZERkJFQzQtRTQ0MC00OEUwLUE1REYtNjUxNzY4RkNFNkQzLC83LzUvMy83NTNGNTJGQS03NjE4LTRFNDAtODI1My1DQjY2MDFGRTBGMUIsL0YvOC84L0Y4ODI5MDdGLTU0NzYtNEI3NS04N0QxLTA4Nzk5Njg3RTVCOQ==","200","application/x-zip"
"32539","06016609","LA Choppers","PU","Handlebar - Twin Round - 1-1/4"" x 10"" - Chrome","http://asset.lemansnet.com/z/LzYvNS84LzY1OEUzRUIwLThBQTktNDZGOC05RUY5LUI4REYwNUY0MEZGMiwvNS9FLzIvNUUyRTU1QzktNzU0Ni00RTVCLUJCOTMtNjhBODNBOTQ5Qjk5","200","application/x-zip"
"33914","MEM9890","MEMPHIS SHADES","PU","Lowers Hardware - Harley-Davidson®/Honda/Victory","http://asset.lemansnet.com/z/LzIvOS83LzI5NzlEQTlDLUZFOUMtNEQyMi05Q0ExLTYwMTMxQzBGQkEyRA==","200","application/x-zip"
"5646","22100510","Dakota Digital","PU","Tank Speedometer - Chrome Bezel - 3-3/8""","http://asset.lemansnet.com/z/LzgvQy9CLzhDQjQ4RTY5LUI5MzItNEJDNC05QjQ1LTQyNjMyOUIzNjk1OQ==","200","application/x-zip"
"15864","16100709","S&S Cycle","PU","Brake Pedal - Mid-Mount - Black","http://asset.lemansnet.com/z/LzAvOS84LzA5OEUzNzU4LUMwMzktNEY1Ri1BMjEyLThFNDY4QTA4NjJGRSwvRi8zL0QvRjNEQUMwNDUtNDNGOS00RkNBLUEwNDQtQzdEMUNFRDNFNEJDLC9DLzIvMy9DMjM2Q0NBNy00RjVFLTRCQ0UtOTNGRi0yQUM2RjE4NTM4M0YsLzkvMy8zLzkzM0Y2NjYwLUUyOTktNDVBRC05QzY1LTY0MUEwNjgyODJENw==","200","application/x-zip"
"8463","21201015","Namz","PU","Extruded Tubing - 5/16"" X8' - Black","http://asset.lemansnet.com/z/L0QvNi8zL0Q2MzU1RjhGLTE2OEEtNDNBMi04OUFDLTJCMTNDRUZBQUZGRA==","200","application/x-zip"
"9769","23100913","Klock Werks","PU","Sport Flare® Windshield - 8"" - Dark Smoke - FLTRX","http://asset.lemansnet.com/z/LzgvNS9DLzg1Q0RBN0UwLUM3RTItNDk0MS1BOUM4LTRBRUI0NDAxRjc5RCwvRi9FL0EvRkVBMEI1NDItRDY5Mi00MTdBLTlGMEYtQzFDRkQ4ODY3RDYxLC82LzIvRC82MkQ4ODY2QS0wRDI2LTQyNkQtQUNFRS0zNDREQzQzOERFMTMsL0YvRS9FL0ZFRTI4N0U0LTFGODktNDU5NC05MzY3LTRENDA2MTk3QTdBNA==","200","application/x-zip"
"30001","06014202","DRAG SPECIALTIES","PU","1"" Handlebar - Narrow Ape - 16"" - TBW - Flat Black","http://asset.lemansnet.com/z/LzUvRi9BLzVGQTUyNTdELUVBQ0QtNDVBNy1BOTJFLThCMjE2N0Q1OUQxQiwvQi9GLzMvQkYzQTVGOUYtNjVERi00OTYyLUJCNEMtMTRBNUMzMTU4MTRD","200","application/x-zip"
"21648","17412850","DRAG SPECIALTIES","PU","Brake Line - Front - Black - +8""","http://asset.lemansnet.com/z/L0UvQS8zL0VBM0U1NEUwLUVENDUtNEQ3Ny1CMzVBLTVDRTY2RTlCRDMwNA==","200","application/x-zip"
"35500","08220573","Saddlemen","PU","Sissy Bar Pad - Honeycomb - Red Stitching","http://asset.lemansnet.com/z/L0YvNS9FL0Y1RTQ0Nzg1LTNBRkEtNEU3NS04MDcxLTJDMTU3MTlDRDIzMQ==","200","application/x-zip"
"4374","09262316","Eastern Motorcycle Parts","PU","Valve Spring Collar - Upper - Big Twin | XL","http://asset.lemansnet.com/z/LzgvMy80LzgzNDVDOTU3LTJEQkQtNDBBOS1BRjhGLTdDMzYzNjdCMDZCRQ==","200","application/x-zip"
"18842","08020533","MUSTANG","PU","Wide Rear Seat - Smooth - Black - FL/FX '06-'17","http://asset.lemansnet.com/z/L0IvNy8yL0I3MkRFNjIzLTc4NzgtNDNBRS04QzU5LUNENzdEQzRCOTZERQ==","200","application/x-zip"
"24503","DS174904","James Gasket","PU","Air Control O-Ring Kit","http://asset.lemansnet.com/z/L0UvOC9DL0U4Q0I4M0ZFLUY0MUYtNEI5Mi05NEEyLTA2MUUzODBGQkI0RQ==","200","application/x-zip"
"3473","DS199492","JIMS","PU","Transmission Mainshaft - 5 Speed - Splined Clutch","http://asset.lemansnet.com/z/LzMvNS82LzM1NjJDM0Y2LUM0NjgtNDNFQy1COTFGLTAwNTY5MDI0MjNFRA==","200","application/x-zip"
"4115","06620714","Burly Brand","PU","Handlebar Cable/Brake Line Kit for Burly Ape Handlebars - 16"" Gorilla - Softail/Touring - Stainless","http://asset.lemansnet.com/z/LzAvNy9ELzA3REM0N0IwLTU1QjUtNDBGQS1CQzY4LUQ4ODVEQkRCNTlERiwvQi9GLzEvQkYxNEVERUUtOTdCNi00NkMzLThFRkUtMjFGMTQ1ODlBMUQ1","200","application/x-zip"
"12482","06013984","Todd's Cycle","PU","Handlebar - 10"" - Flat Black","http://asset.lemansnet.com/z/LzcvNC85Lzc0OTQ1MzcxLTE1OUUtNEY4QS05NkI4LTE3MjZDN0I3QkY0QywvNC83LzQvNDc0MDk1RTQtRjg5RC00RkQ5LTk1RjAtQkIyMzJBNThDMTRELC83LzMvQS83M0E2MEE3MS03NkJCLTRERjYtQjY1My1CRjRBMTU0NDM3RjAsL0IvNi9BL0I2QTRENTlFLUQzNzktNDM0QS05Rjk0LUZBRTM5MkMzNzgyMQ==","200","application/x-zip"
"15980","16211228","THRASHIN SUPPLY CO.","PU","Mini Aggressor Floorboards - Red - Rear","http://asset.lemansnet.com/z/LzQvNy9ELzQ3RDA2REI2LTk1MTEtNDM4NS1BOEM2LThGNEYyNDNEQThFOCwvQy9EL0EvQ0RBNTc4ODAtQjMzNy00NEIyLUE2N0ItN0I1OTYzMzE4REJFLC81L0UvOC81RTgxREI3Qy05NkVFLTQ1MTYtOTdBNi1CQjVDNDdFMDg4NUIsLzMvOS81LzM5NTkxMjdELTU5NzItNDVENC05RUJGLUFFQTI2NjRDRTc4QSwvRC8wLzAvRDAwNDI4QjQtQzBENi00MDU2LTk1RDgtNkY0NjU4RTg1MTFBLC82L0IvQy82QkM3NkQxQi01NDRCLTQyRDgtQTIyMS05NDc3QzlGNzZDNkU=","200","application/x-zip"
"15763","10220185","S&S Cycle","PU","Throttle Hog Cable Operated Throttle Body Kit - Black - 58 mm - 117"" Engine","http://asset.lemansnet.com/z/L0UvNi9DL0U2QzRFMTQ3LTA5M0YtNEU1NC04NDAxLTQ4NkZDNThBNEI1RQ==","200","application/x-zip"
"14881","09290088","FEULING PARTS","PU","Anti-Rotation Lifter Pins - Stock Replacement - Twin Cam","http://asset.lemansnet.com/z/LzYvOS8xLzY5MUQ1OEY1LUExNkYtNEMxQy1CRkQ3LTZGRUMwQkNGOUEwNQ==","200","application/x-zip"
