row_id,catalog_source,source_page,section,fits_raw,hd_model_code,year_start,year_end,note,cable_type,variant,sku,sku_nodash,oem_number,length,elbow_or_adjuster,travel,cruise_ready,catalog_unified_id,catalog_unified_name,already_has_oem
855,fatbook_2026,1468,TOURING,"For 21-22 FLHT, 21-24 FLHTK, 21-23 FLHX/FLHXS, 22-23 FLHXST, 21-25 FLHTCUTG","FLHT, 21-24 FLHTK, 21-23 FLHX/FLHXS, 22-23 FLHXST, 21-25 FLHTCUTG",2021,2022,,quick_connect_clutch,black_black,0652-2886,06522886,37200441/37200566,"39""",,"2 5/16""",,14121,"Quick Connect Clutch Cable - Upper - Bent Tube - 39"" - Black/Black",no
856,fatbook_2026,1469,SOFTAIL,"For 20-24 FXLRS, 22 FXLRST","FXLRS, 22 FXLRST",2020,2024,,quick_connect_clutch,stainless_braided,0652-2835,06522835,37200433/A,"34""",,"2 5/16""",,14406,"Quick Connect Clutch Cable - Upper - 34"" - Stainless Steel",yes
857,fatbook_2026,1469,SOFTAIL,"For 20-24 FXLRS, 22 FXLRST","FXLRS, 22 FXLRST",2020,2024,,quick_connect_clutch,black_chrome,0652-2854,06522854,37200433/A,"34""",,"2 5/16""",,14320,"Quick Connect Clutch Cable - Upper - 34"" - Black/Chrome",yes
858,fatbook_2026,1469,SOFTAIL,"For 20-24 FXLRS, 22 FXLRST","FXLRS, 22 FXLRST",2020,2024,,quick_connect_clutch,black_black,0652-2873,06522873,37200433/A,"34""",,"2 5/16""",,14119,"Quick Connect Clutch Cable - Upper - 34"" - Black/Black",yes
859,fatbook_2026,1469,SOFTAIL,"For 18-20 FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS","FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS",2018,2020,,quick_connect_clutch,stainless_braided,0652-3062,06523062,37200219/A,"32""",,"2 5/16""",,3231,"Quick Connect Clutch Cable - Upper - 32"" - Stainless Steel",yes
860,fatbook_2026,1469,SOFTAIL,"For 18-20 FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS","FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS",2018,2020,,quick_connect_clutch,black_chrome,0652-3059,06523059,37200219/A,"32""",,"2 5/16""",,3051,"Quick Connect Clutch Cable - Upper - 32"" - Black/Chrome",yes
861,fatbook_2026,1469,SOFTAIL,"For 18-20 FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS","FLDE/FXFB, 19-20 FXDRS, 18-24 FXFBS",2018,2020,,quick_connect_clutch,black_black,0652-3065,06523065,37200219/A,"32""",,"2 5/16""",,7999,"Quick Connect Clutch Cable - Upper - 32"" - Black/Black",yes
862,fatbook_2026,1469,SOFTAIL,"For 18-24 FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB","FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB",2018,2024,,quick_connect_clutch,stainless_braided,0652-3063,06523063,37200215/A,"33""",,"2 5/16""",,3271,"Quick Connect Clutch Cable - Upper - 33"" - Stainless Steel",yes
863,fatbook_2026,1469,SOFTAIL,"For 18-24 FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB","FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB",2018,2024,,quick_connect_clutch,black_chrome,0652-3060,06523060,37200215/A,"33""",,"2 5/16""",,14411,"Quick Connect Clutch Cable - Upper - 33"" - Black/Chrome",yes
864,fatbook_2026,1469,SOFTAIL,"For 18-24 FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB","FXBR/FXBRS, 18-21 FLSL, 18-24 FLSB",2018,2024,,quick_connect_clutch,black_black,0652-3066,06523066,37200215/A,"33""",,"2 5/16""",,14324,"Quick Connect Clutch Cable - Upper - 33"" - Black/Black",yes
865,fatbook_2026,1469,SOFTAIL,"For 18-20 FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST","FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST",2018,2020,,quick_connect_clutch,stainless_braided,0652-2837,06522837,37200215/A,"38""",,"2 5/16""",,14114,"Quick Connect Clutch Cable - Upper - 38"" - Stainless Steel",yes
866,fatbook_2026,1469,SOFTAIL,"For 18-20 FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST","FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST",2018,2020,,quick_connect_clutch,black_chrome,0652-2856,06522856,37200215/A,"38""",,"2 5/16""",,3046,"Quick Connect Clutch Cable - Upper - 38"" - Black/Chrome",yes
867,fatbook_2026,1469,SOFTAIL,"For 18-20 FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST","FLFB/FXBB, 18-24 FLFBS, 21-24 FXBBS/FXST",2018,2020,,quick_connect_clutch,black_black,0652-2875,06522875,37200215/A,"38""",,"2 5/16""",,14321,"Quick Connect Clutch Cable - Upper - 38"" - Black/Black",yes
868,fatbook_2026,1469,SOFTAIL,"For 18-20 FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST","FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST",2018,2020,,quick_connect_clutch,stainless_braided,0652-3064,06523064,37200218/A,"35""",,"2 5/16""",,1045,"Quick Connect Clutch Cable - Upper - 35"" - Stainless Steel",yes
869,fatbook_2026,1469,SOFTAIL,"For 18-20 FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST","FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST",2018,2020,,quick_connect_clutch,black_chrome,0652-3061,06523061,37200218/A,"35""",,"2 5/16""",,3043,"Quick Connect Clutch Cable - Upper - 35"" - Black/Chrome",yes
870,fatbook_2026,1469,SOFTAIL,"For 18-20 FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST","FXLR, 18-22 FLHC, 18-24 FLHCS, 23-24 FXLRST",2018,2020,,quick_connect_clutch,black_black,0652-3067,06523067,37200218/A,"35""",,"2 5/16""",,14123,"Quick Connect Clutch Cable - Upper - 35"" - Black/Black",yes
871,fatbook_2026,1470,DRESSER,For 07 FLHRS,FLHRS,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
872,fatbook_2026,1470,DRESSER,For 07 FLHRS,FLHRS,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
873,fatbook_2026,1470,DRESSER,For 08-16 FLHR,FLHR,2008,2016,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
874,fatbook_2026,1470,DRESSER,For 08-16 FLHR,FLHR,2008,2016,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
875,fatbook_2026,1470,DRESSER,For 07 FLHR,FLHR,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
876,fatbook_2026,1470,DRESSER,For 07 FLHR,FLHR,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
877,fatbook_2026,1470,DRESSER,For 99-06 FLHR,FLHR,1999,2006,,clutch,braided,0652-1462,06521462,38601-89,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
878,fatbook_2026,1470,DRESSER,For 99-06 FLHR,FLHR,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38601-89,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
879,fatbook_2026,1470,DRESSER,For 00-06 FLHR/I,FLHR/I,2000,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
880,fatbook_2026,1470,DRESSER,For 00-06 FLHR/I,FLHR/I,2000,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
881,fatbook_2026,1470,DRESSER,For 08-13 FLHRC,FLHRC,2008,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
882,fatbook_2026,1470,DRESSER,For 08-13 FLHRC,FLHRC,2008,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
883,fatbook_2026,1470,DRESSER,For 07 FLHRC,FLHRC,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
884,fatbook_2026,1470,DRESSER,For 07 FLHRC,FLHRC,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
885,fatbook_2026,1470,DRESSER,For 99-06 FLHRC/I,FLHRC/I,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
886,fatbook_2026,1470,DRESSER,For 99-06 FLHRC/I,FLHRC/I,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
887,fatbook_2026,1470,DRESSER,For 08-11 FLHRSE,FLHRSE,2008,2011,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
888,fatbook_2026,1470,DRESSER,For 08-11 FLHRSE,FLHRSE,2008,2011,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
889,fatbook_2026,1470,DRESSER,For 07 FLHRSE,FLHRSE,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/8""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
890,fatbook_2026,1470,DRESSER,For 07 FLHRSE,FLHRSE,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/8""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
891,fatbook_2026,1470,DRESSER,For 02-04 FLHRSE/I,FLHRSE/I,2002,2004,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
892,fatbook_2026,1470,DRESSER,For 02-04 FLHRSE/I,FLHRSE/I,2002,2004,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
893,fatbook_2026,1470,DRESSER,For 08-13 FLHT,FLHT,2008,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
894,fatbook_2026,1470,DRESSER,For 08-13 FLHT,FLHT,2008,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
895,fatbook_2026,1470,DRESSER,For 07 FLHT,FLHT,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
896,fatbook_2026,1470,DRESSER,For 07 FLHT,FLHT,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
897,fatbook_2026,1470,DRESSER,For 99-06 FLHT,FLHT,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
898,fatbook_2026,1470,DRESSER,For 99-06 FLHT,FLHT,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
899,fatbook_2026,1470,DRESSER,For 08-13 FLHTC,FLHTC,2008,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
900,fatbook_2026,1470,DRESSER,For 08-13 FLHTC,FLHTC,2008,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
901,fatbook_2026,1470,DRESSER,For 07 FLHTC,FLHTC,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
902,fatbook_2026,1470,DRESSER,For 07 FLHTC,FLHTC,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
903,fatbook_2026,1470,DRESSER,For 99-06 FLHTC,FLHTC,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
904,fatbook_2026,1470,DRESSER,For 99-06 FLHTC,FLHTC,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
905,fatbook_2026,1470,DRESSER,For 99-06 FLHTC/I,FLHTC/I,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
906,fatbook_2026,1470,DRESSER,For 99-06 FLHTC/I,FLHTC/I,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
907,fatbook_2026,1470,DRESSER,For 08-13 FLHTCU,FLHTCU,2008,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
908,fatbook_2026,1470,DRESSER,For 08-13 FLHTCU,FLHTCU,2008,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
909,fatbook_2026,1470,DRESSER,For 10-13 FLHTCUTG,FLHTCUTG,2010,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
910,fatbook_2026,1470,DRESSER,For 10-13 FLHTCUTG,FLHTCUTG,2010,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
911,fatbook_2026,1470,DRESSER,For 07 FLHTCU,FLHTCU,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
912,fatbook_2026,1470,DRESSER,For 07 FLHTCU,FLHTCU,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
913,fatbook_2026,1470,DRESSER,For 99-06 FLHTCU,FLHTCU,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
914,fatbook_2026,1470,DRESSER,For 99-06 FLHTCU,FLHTCU,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
915,fatbook_2026,1470,DRESSER,For 99-06 FLHTCU/I,FLHTCU/I,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
916,fatbook_2026,1470,DRESSER,For 99-06 FLHTCU/I,FLHTCU/I,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
917,fatbook_2026,1470,DRESSER,For 08-12 FLTR,FLTR,2008,2012,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
918,fatbook_2026,1470,DRESSER,For 08-12 FLTR,FLTR,2008,2012,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
919,fatbook_2026,1470,DRESSER,For 13 FLTR/X,FLTR/X,2013,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
920,fatbook_2026,1470,DRESSER,For 13 FLTR/X,FLTR/X,2013,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
921,fatbook_2026,1470,DRESSER,For 07 FLTR,FLTR,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 1/8""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
922,fatbook_2026,1470,DRESSER,For 07 FLTR,FLTR,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 1/8""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
923,fatbook_2026,1470,DRESSER,For 99-06 FLTR,FLTR,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
924,fatbook_2026,1470,DRESSER,For 99-06 FLTR,FLTR,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
925,fatbook_2026,1470,DRESSER,For 99-06 FLTRI,FLTRI,1999,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
926,fatbook_2026,1470,DRESSER,For 99-06 FLTRI,FLTRI,1999,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
927,fatbook_2026,1470,DRESSER,For 00-01 FLTRSE,FLTRSE,2000,2001,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 13/16""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
928,fatbook_2026,1470,DRESSER,For 00-01 FLTRSE,FLTRSE,2000,2001,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 13/16""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
929,fatbook_2026,1470,DRESSER,For 08-13 FLHX,FLHX,2008,2013,,clutch,braided,0652-1490,06521490,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,14313,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-15/16""",no
930,fatbook_2026,1470,DRESSER,For 08-13 FLHX,FLHX,2008,2013,,clutch,black_vinyl,0652-1435,06521435,38667-08A,"62 11/16""","25 7/16""","3 1/2""",,29845,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
931,fatbook_2026,1470,DRESSER,For 07 FLHX,FLHX,2007,2007,,clutch,braided,0652-1478,06521478,38667-07,"62 11/16""","25 7/16""","3 3/4""",,18102,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
932,fatbook_2026,1470,DRESSER,For 07 FLHX,FLHX,2007,2007,,clutch,black_vinyl,0652-1423,06521423,38667-07,"62 11/16""","25 7/16""","3 3/4""",,30149,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
933,fatbook_2026,1470,DRESSER,For 06 FLHX/I,FLHX/I,2006,2006,,clutch,braided,0652-1462,06521462,38667-00,"62 11/16""","25 7/16""","2 3/4""",,18101,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
934,fatbook_2026,1470,DRESSER,For 06 FLHX/I,FLHX/I,2006,2006,,clutch,black_vinyl,0652-1407,06521407,38667-00,"62 11/16""","25 7/16""","2 3/4""",,14339,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
935,fatbook_2026,1471,SOFTAIL,For 11-13 FXS,FXS,2011,2013,,clutch,black_vinyl,0652-1424,06521424,38665-07,"58 11/16""","31 1/2""","3 1/8""",,14162,"High-Efficiency Black Vinyl Clutch Cable - 58-11/16""",no
936,fatbook_2026,1471,SOFTAIL,For 08-11 FXCW/FXCWC,FXCW/FXCWC,2008,2011,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
937,fatbook_2026,1471,SOFTAIL,For 08-11 FXCW/FXCWC,FXCW/FXCWC,2008,2011,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
938,fatbook_2026,1471,SOFTAIL,For 07-10 FXST,FXST,2007,2010,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/4""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
939,fatbook_2026,1471,SOFTAIL,For 07-10 FXST,FXST,2007,2010,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/4""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
940,fatbook_2026,1471,SOFTAIL,For 00-06 FXST/I,FXST/I,2000,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
941,fatbook_2026,1471,SOFTAIL,For 00-06 FXST/I,FXST/I,2000,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
942,fatbook_2026,1471,SOFTAIL,For 07-10 FXSTC,FXSTC,2007,2010,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
943,fatbook_2026,1471,SOFTAIL,For 07-10 FXSTC,FXSTC,2007,2010,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
944,fatbook_2026,1471,SOFTAIL,For 07 FXSTD,FXSTD,2007,2007,,clutch,braided,0652-1481,06521481,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14393,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
945,fatbook_2026,1471,SOFTAIL,For 07 FXSTD,FXSTD,2007,2007,,clutch,black_vinyl,0652-1426,06521426,38664-07,"62 11/16""","31 1/2""","3 1/8""",,14301,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
946,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTD/I,FXSTD/I,2000,2006,,clutch,braided,0652-1442,06521442,38664-00,"62 11/16""","32 15/16""","2 13/16""",,14306,"High-Efficiency Braided Stainless Steel Clutch Cable - 62-11/16""",no
947,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTD/I,FXSTD/I,2000,2006,,clutch,black_vinyl,0652-1387,06521387,38664-00,"62 11/16""","32 15/16""","2 13/16""",,30194,"High-Efficiency Black Vinyl Clutch Cable - 62-11/16""",no
948,fatbook_2026,1471,SOFTAIL,For 07-10 FXSTB,FXSTB,2007,2010,,clutch,black_vinyl,0652-1424,06521424,38665-07,"58 11/16""","31 1/2""","3 1/8""",,14162,"High-Efficiency Black Vinyl Clutch Cable - 58-11/16""",no
949,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTB/I,FXSTB/I,2000,2006,,clutch,braided,0652-1473,06521473,38665-00,"57 11/16""","32 11/16""","2 13/16""",,30220,"High-Efficiency Braided Stainless Steel Clutch Cable - 57-11/16""",no
950,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTB/I,FXSTB/I,2000,2006,,clutch,black_vinyl,0652-1418,06521418,38665-00,"57 11/16""","32 11/16""","2 13/16""",,14343,"High-Efficiency Black Vinyl Clutch Cable - 57-11/16""",no
951,fatbook_2026,1471,SOFTAIL,For 07 FLSTSC,FLSTSC,2007,2007,,clutch,braided,0652-1482,06521482,38666-07,"64 11/16""","31 1/2""","3 1/8""",,30324,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-11/16""",no
952,fatbook_2026,1471,SOFTAIL,For 07 FLSTSC,FLSTSC,2007,2007,,clutch,black_vinyl,0652-1427,06521427,38666-07,"64 11/16""","31 1/2""","3 1/8""",,14344,"High-Efficiency Black Vinyl Clutch Cable - 64-11/16""",no
953,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTS/I,FXSTS/I,2000,2006,,clutch,braided,0652-1471,06521471,38666-00,"64 7/16""","32 15/16""","2 13/16""",,14391,"High-Efficiency Braided Stainless Steel Clutch Cable - 64-7/16""",no
954,fatbook_2026,1471,SOFTAIL,For 00-06 FXSTS/I,FXSTS/I,2000,2006,,clutch,black_vinyl,0652-1416,06521416,38666-00,"64 7/16""","32 15/16""","2 13/16""",,29836,"High-Efficiency Black Vinyl Clutch Cable - 64-7/16""",no
